p,official_penalty,official_accept_payoff,official_prefers_accept
0.29,40,8.4,True
0.29,45,6.950000000000001,True
0.29,50,5.500000000000002,True
0.29,55,4.050000000000001,True
0.29,60,2.6000000000000014,True
0.29,65,1.1500000000000021,True
0.29,70,-0.29999999999999716,False
0.29,75,-1.75,False
0.29,80,-3.1999999999999993,False
0.29,85,-4.649999999999999,False
0.29,90,-6.099999999999998,False
0.29,95,-7.549999999999997,False
0.29,100,-8.999999999999996,False
0.29,105,-10.45,False
0.29,110,-11.899999999999999,False
0.29,115,-13.349999999999994,False
0.29,120,-14.799999999999997,False
0.29,125,-16.25,False
0.29,130,-17.699999999999996,False
0.29,135,-19.15,False
0.29,140,-20.599999999999994,False
0.29,145,-22.049999999999997,False
0.29,150,-23.5,False
0.29,155,-24.949999999999996,False
0.29,160,-26.4,False
0.29,165,-27.849999999999994,False
0.29,170,-29.299999999999997,False
0.29,175,-30.75,False
0.29,180,-32.199999999999996,False
0.29,185,-33.65,False
0.29,190,-35.099999999999994,False
0.29,195,-36.55,False
0.29,200,-37.99999999999999,False
0.29,205,-39.449999999999996,False
0.29,210,-40.9,False
0.29,215,-42.349999999999994,False
0.29,220,-43.8,False
0.29,225,-45.25,False
0.29,230,-46.69999999999999,False
0.29,235,-48.14999999999999,False
0.29,240,-49.599999999999994,False
0.29,245,-51.05,False
0.29,250,-52.5,False
0.29,255,-53.94999999999999,False
0.29,260,-55.39999999999999,False
0.29,265,-56.849999999999994,False
0.29,270,-58.3,False
0.29,275,-59.75,False
0.29,280,-61.19999999999999,False
0.29,285,-62.64999999999999,False
0.29,290,-64.1,False
0.29,295,-65.55,False
0.29,300,-67.0,False
0.29,305,-68.44999999999999,False
0.29,310,-69.89999999999999,False
0.29,315,-71.35,False
0.29,320,-72.8,False
0.29,325,-74.25,False
0.29,330,-75.69999999999999,False
0.29,335,-77.14999999999999,False
0.29,340,-78.6,False
0.29,345,-80.05,False
0.29,350,-81.5,False
0.29,355,-82.94999999999999,False
0.29,360,-84.39999999999999,False
0.29,365,-85.85,False
0.29,370,-87.3,False
0.29,375,-88.74999999999999,False
0.29,380,-90.19999999999999,False
0.29,385,-91.64999999999999,False
0.29,390,-93.1,False
0.29,395,-94.55,False
0.29,400,-95.99999999999999,False
0.29,405,-97.44999999999999,False
0.29,410,-98.89999999999999,False
0.29,415,-100.35,False
0.29,420,-101.8,False
0.29,425,-103.24999999999999,False
0.29,430,-104.69999999999999,False
0.29,435,-106.14999999999999,False
0.29,440,-107.6,False
0.29,445,-109.04999999999998,False
0.29,450,-110.5,False
0.29,455,-111.94999999999999,False
0.29,460,-113.39999999999998,False
0.29,465,-114.85,False
0.29,470,-116.29999999999998,False
0.29,475,-117.75,False
0.29,480,-119.19999999999999,False
0.29,485,-120.64999999999998,False
0.29,490,-122.1,False
0.29,495,-123.54999999999998,False
0.29,500,-125.0,False
0.3,0,20.0,True
0.3,5,18.5,True
0.3,10,17.0,True
0.3,15,15.5,True
0.3,20,14.0,True
0.3,25,12.5,True
0.3,30,11.0,True
0.3,35,9.5,True
0.3,40,8.0,True
0.3,45,6.5,True
0.3,50,5.0,True
0.3,55,3.5,True
0.3,60,2.0,True
0.3,65,0.5,True
0.3,70,-1.0,False
0.3,75,-2.5,False
0.3,80,-4.0,False
0.3,85,-5.5,False
0.3,90,-7.0,False
0.3,95,-8.5,False
0.3,100,-10.0,False
0.3,105,-11.5,False
0.3,110,-13.0,False
0.3,115,-14.5,False
0.3,120,-16.0,False
0.3,125,-17.5,False
0.3,130,-19.0,False
0.3,135,-20.5,False
0.3,140,-22.0,False
0.3,145,-23.5,False
0.3,150,-25.0,False
0.3,155,-26.5,False
0.3,160,-28.0,False
0.3,165,-29.5,False
0.3,170,-31.0,False
0.3,175,-32.5,False
0.3,180,-34.0,False
0.3,185,-35.5,False
0.3,190,-37.0,False
0.3,195,-38.5,False
0.3,200,-40.0,False
0.3,205,-41.5,False
0.3,210,-43.0,False
0.3,215,-44.5,False
0.3,220,-46.0,False
0.3,225,-47.5,False
0.3,230,-49.0,False
0.3,235,-50.5,False
0.3,240,-52.0,False
0.3,245,-53.5,False
0.3,250,-55.0,False
0.3,255,-56.5,False
0.3,260,-58.0,False
0.3,265,-59.5,False
0.3,270,-61.0,False
0.3,275,-62.5,False
0.3,280,-64.0,False
0.3,285,-65.5,False
0.3,290,-67.0,False
0.3,295,-68.5,False
0.3,300,-70.0,False
0.3,305,-71.5,False
0.3,310,-73.0,False
0.3,315,-74.5,False
0.3,320,-76.0,False
0.3,325,-77.5,False
0.3,330,-79.0,False
0.3,335,-80.5,False
0.3,340,-82.0,False
0.3,345,-83.5,False
0.3,350,-85.0,False
0.3,355,-86.5,False
0.3,360,-88.0,False
0.3,365,-89.5,False
0.3,370,-91.0,False
0.3,375,-92.5,False
0.3,380,-94.0,False
0.3,385,-95.5,False
0.3,390,-97.0,False
0.3,395,-98.5,False
0.3,400,-100.0,False
0.3,405,-101.5,False
0.3,410,-103.0,False
0.3,415,-104.5,False
0.3,420,-106.0,False
0.3,425,-107.5,False
0.3,430,-109.0,False
0.3,435,-110.5,False
0.3,440,-112.0,False
0.3,445,-113.5,False
0.3,450,-115.0,False
0.3,455,-116.5,False
0.3,460,-118.0,False
0.3,465,-119.5,False
0.3,470,-121.0,False
0.3,475,-122.5,False
0.3,480,-124.0,False
0.3,485,-125.5,False
0.3,490,-127.0,False
0.3,495,-128.5,False
0.3,500,-130.0,False
0.31,0,20.0,True
0.31,5,18.45,True
0.31,10,16.9,True
0.31,15,15.35,True
0.31,20,13.8,True
0.31,25,12.25,True
0.31,30,10.7,True
0.31,35,9.15,True
0.31,40,7.6,True
0.31,45,6.050000000000001,True
0.31,50,4.5,True
0.31,55,2.9499999999999993,True
0.31,60,1.3999999999999986,True
0.31,65,-0.14999999999999858,False
0.31,70,-1.6999999999999993,False
0.31,75,-3.25,False
0.31,80,-4.800000000000001,False
0.31,85,-6.350000000000001,False
0.31,90,-7.899999999999999,False
0.31,95,-9.45,False
0.31,100,-11.0,False
0.31,105,-12.549999999999997,False
0.31,110,-14.100000000000001,False
0.31,115,-15.649999999999999,False
0.31,120,-17.200000000000003,False
0.31,125,-18.75,False
0.31,130,-20.299999999999997,False
0.31,135,-21.85,False
0.31,140,-23.4,False
0.31,145,-24.950000000000003,False
0.31,150,-26.5,False
0.31,155,-28.049999999999997,False
0.31,160,-29.6,False
0.31,165,-31.15,False
0.31,170,-32.7,False
0.31,175,-34.25,False
0.31,180,-35.8,False
0.31,185,-37.35,False
0.31,190,-38.9,False
0.31,195,-40.45,False
0.31,200,-42.0,False
0.31,205,-43.55,False
0.31,210,-45.099999999999994,False
0.31,215,-46.650000000000006,False
0.31,220,-48.2,False
0.31,225,-49.75,False
0.31,230,-51.3,False
0.31,235,-52.849999999999994,False
0.31,240,-54.400000000000006,False
0.31,245,-55.95,False
0.31,250,-57.5,False
0.31,255,-59.05,False
0.31,260,-60.599999999999994,False
0.31,265,-62.150000000000006,False
0.31,270,-63.7,False
0.31,275,-65.25,False
0.31,280,-66.8,False
0.31,285,-68.35,False
0.31,290,-69.9,False
0.31,295,-71.45,False
0.31,300,-73.0,False
0.31,305,-74.55,False
0.31,310,-76.1,False
0.31,315,-77.65,False
0.31,320,-79.2,False
0.31,325,-80.75,False
0.31,330,-82.3,False
0.31,335,-83.85,False
0.31,340,-85.4,False
0.31,345,-86.95,False
0.31,350,-88.5,False
0.31,355,-90.05,False
0.31,360,-91.6,False
0.31,365,-93.15,False
0.31,370,-94.7,False
0.31,375,-96.25,False
0.31,380,-97.8,False
0.31,385,-99.35,False
0.31,390,-100.9,False
0.31,395,-102.45,False
0.31,400,-104.0,False
0.31,405,-105.55,False
0.31,410,-107.1,False
0.31,415,-108.65,False
0.31,420,-110.19999999999999,False
0.31,425,-111.75,False
0.31,430,-113.30000000000001,False
0.31,435,-114.85,False
0.31,440,-116.4,False
0.31,445,-117.94999999999999,False
0.31,450,-119.5,False
0.31,455,-121.05000000000001,False
0.31,460,-122.6,False
0.31,465,-124.15,False
0.31,470,-125.69999999999999,False
0.31,475,-127.25,False
0.31,480,-128.8,False
0.31,485,-130.35,False
0.31,490,-131.9,False
0.31,495,-133.45,False
0.31,500,-135.0,False
0.32,0,20.0,True
0.32,5,18.4,True
0.32,10,16.8,True
0.32,15,15.2,True
0.32,20,13.6,True
0.32,25,12.0,True
0.32,30,10.4,True
0.32,35,8.799999999999999,True
0.32,40,7.199999999999999,True
0.32,45,5.6,True
0.32,50,4.0,True
0.32,55,2.3999999999999986,True
0.32,60,0.8000000000000007,True
0.32,65,-0.8000000000000007,False
0.32,70,-2.400000000000002,False
0.32,75,-4.0,False
0.32,80,-5.600000000000001,False
0.32,85,-7.199999999999999,False
0.32,90,-8.8,False
0.32,95,-10.400000000000002,False
0.32,100,-12.0,False
0.32,105,-13.600000000000001,False
0.32,110,-15.200000000000003,False
0.32,115,-16.800000000000004,False
0.32,120,-18.4,False
0.32,125,-20.0,False
0.32,130,-21.6,False
0.32,135,-23.200000000000003,False
0.32,140,-24.800000000000004,False
0.32,145,-26.4,False
0.32,150,-28.0,False
0.32,155,-29.6,False
0.32,160,-31.200000000000003,False
0.32,165,-32.800000000000004,False
0.32,170,-34.4,False
0.32,175,-36.0,False
0.32,180,-37.6,False
0.32,185,-39.2,False
0.32,190,-40.800000000000004,False
0.32,195,-42.4,False
0.32,200,-44.0,False
0.32,205,-45.599999999999994,False
0.32,210,-47.2,False
0.32,215,-48.8,False
0.32,220,-50.400000000000006,False
0.32,225,-52.0,False
0.32,230,-53.60000000000001,False
0.32,235,-55.2,False
0.32,240,-56.8,False
0.32,245,-58.400000000000006,False
0.32,250,-60.0,False
0.32,255,-61.60000000000001,False
0.32,260,-63.2,False
0.32,265,-64.8,False
0.32,270,-66.4,False
0.32,275,-68.0,False
0.32,280,-69.60000000000001,False
0.32,285,-71.2,False
0.32,290,-72.8,False
0.32,295,-74.4,False
0.32,300,-76.0,False
0.32,305,-77.60000000000001,False
0.32,310,-79.2,False
0.32,315,-80.8,False
0.32,320,-82.4,False
0.32,325,-84.0,False
0.32,330,-85.60000000000001,False
0.32,335,-87.2,False
0.32,340,-88.8,False
0.32,345,-90.4,False
0.32,350,-92.0,False
0.32,355,-93.60000000000001,False
0.32,360,-95.2,False
0.32,365,-96.8,False
0.32,370,-98.4,False
0.32,375,-100.0,False
0.32,380,-101.60000000000001,False
0.32,385,-103.2,False
0.32,390,-104.8,False
0.32,395,-106.4,False
0.32,400,-108.0,False
0.32,405,-109.6,False
0.32,410,-111.19999999999999,False
0.32,415,-112.80000000000001,False
0.32,420,-114.4,False
0.32,425,-116.0,False
0.32,430,-117.6,False
0.32,435,-119.20000000000002,False
0.32,440,-120.80000000000001,False
0.32,445,-122.4,False
0.32,450,-124.0,False
0.32,455,-125.6,False
0.32,460,-127.20000000000002,False
0.32,465,-128.8,False
0.32,470,-130.4,False
0.32,475,-132.0,False
0.32,480,-133.6,False
0.32,485,-135.20000000000002,False
0.32,490,-136.8,False
0.32,495,-138.4,False
0.32,500,-140.0,False
0.33,0,20.0,True
0.33,5,18.35,True
0.33,10,16.7,True
0.33,15,15.05,True
0.33,20,13.399999999999999,True
0.33,25,11.75,True
0.33,30,10.1,True
0.33,35,8.45,True
0.33,40,6.799999999999999,True
0.33,45,5.149999999999999,True
0.33,50,3.5,True
0.33,55,1.8499999999999979,True
0.33,60,0.1999999999999993,True
0.33,65,-1.4499999999999993,False
0.33,70,-3.1000000000000014,False
0.33,75,-4.75,False
0.33,80,-6.400000000000002,False
0.33,85,-8.05,False
0.33,90,-9.700000000000003,False
0.33,95,-11.350000000000001,False
0.33,100,-13.0,False
0.33,105,-14.649999999999999,False
0.33,110,-16.300000000000004,False
0.33,115,-17.950000000000003,False
0.33,120,-19.6,False
0.33,125,-21.25,False
0.33,130,-22.9,False
0.33,135,-24.550000000000004,False
0.33,140,-26.200000000000003,False
0.33,145,-27.85,False
0.33,150,-29.5,False
0.33,155,-31.150000000000006,False
0.33,160,-32.800000000000004,False
0.33,165,-34.45,False
0.33,170,-36.1,False
0.33,175,-37.75,False
0.33,180,-39.400000000000006,False
0.33,185,-41.050000000000004,False
0.33,190,-42.7,False
0.33,195,-44.35000000000001,False
0.33,200,-46.0,False
0.33,205,-47.650000000000006,False
0.33,210,-49.3,False
0.33,215,-50.95,False
0.33,220,-52.60000000000001,False
0.33,225,-54.25,False
0.33,230,-55.900000000000006,False
0.33,235,-57.55,False
0.33,240,-59.2,False
0.33,245,-60.85000000000001,False
0.33,250,-62.5,False
0.33,255,-64.15,False
0.33,260,-65.8,False
0.33,265,-67.45,False
0.33,270,-69.10000000000001,False
0.33,275,-70.75,False
0.33,280,-72.4,False
0.33,285,-74.05000000000001,False
0.33,290,-75.7,False
0.33,295,-77.35000000000001,False
0.33,300,-79.0,False
0.33,305,-80.65,False
0.33,310,-82.30000000000001,False
0.33,315,-83.95,False
0.33,320,-85.60000000000001,False
0.33,325,-87.25,False
0.33,330,-88.9,False
0.33,335,-90.55000000000001,False
0.33,340,-92.2,False
0.33,345,-93.85000000000001,False
0.33,350,-95.5,False
0.33,355,-97.15,False
0.33,360,-98.80000000000001,False
0.33,365,-100.45,False
0.33,370,-102.10000000000001,False
0.33,375,-103.75,False
0.33,380,-105.4,False
0.33,385,-107.05000000000001,False
0.33,390,-108.70000000000002,False
0.33,395,-110.35,False
0.33,400,-112.0,False
0.33,405,-113.65,False
0.33,410,-115.30000000000001,False
0.33,415,-116.95000000000002,False
0.33,420,-118.6,False
0.33,425,-120.25,False
0.33,430,-121.9,False
0.33,435,-123.55000000000001,False
0.33,440,-125.20000000000002,False
0.33,445,-126.85,False
0.33,450,-128.5,False
0.33,455,-130.15,False
0.33,460,-131.8,False
0.33,465,-133.45000000000002,False
0.33,470,-135.1,False
0.33,475,-136.75,False
0.33,480,-138.4,False
0.33,485,-140.05,False
0.33,490,-141.70000000000002,False
0.33,495,-143.35,False
0.33,500,-145.0,False
0.34,0,20.0,True
0.34,5,18.3,True
0.34,10,16.6,True
0.34,15,14.899999999999999,True
0.34,20,13.2,True
0.34,25,11.5,True
0.34,30,9.799999999999999,True
0.34,35,8.1,True
0.34,40,6.399999999999999,True
0.34,45,4.699999999999999,True
0.34,50,3.0,True
0.34,55,1.2999999999999972,True
0.34,60,-0.40000000000000213,False
0.34,65,-2.1000000000000014,False
0.34,70,-3.8000000000000007,False
0.34,75,-5.5000000000000036,False
0.34,80,-7.200000000000003,False
0.34,85,-8.900000000000002,False
0.34,90,-10.600000000000001,False
0.34,95,-12.300000000000004,False
0.34,100,-14.0,False
0.34,105,-15.700000000000003,False
0.34,110,-17.400000000000006,False
0.34,115,-19.1,False
0.34,120,-20.800000000000004,False
0.34,125,-22.5,False
0.34,130,-24.200000000000003,False
0.34,135,-25.900000000000006,False
0.34,140,-27.6,False
0.34,145,-29.300000000000004,False
0.34,150,-31.000000000000007,False
0.34,155,-32.7,False
0.34,160,-34.400000000000006,False
0.34,165,-36.1,False
0.34,170,-37.800000000000004,False
0.34,175,-39.50000000000001,False
0.34,180,-41.2,False
0.34,185,-42.900000000000006,False
0.34,190,-44.60000000000001,False
0.34,195,-46.30000000000001,False
0.34,200,-48.0,False
0.34,205,-49.7,False
0.34,210,-51.400000000000006,False
0.34,215,-53.10000000000001,False
0.34,220,-54.80000000000001,False
0.34,225,-56.5,False
0.34,230,-58.2,False
0.34,235,-59.900000000000006,False
0.34,240,-61.60000000000001,False
0.34,245,-63.30000000000001,False
0.34,250,-65.0,False
0.34,255,-66.7,False
0.34,260,-68.4,False
0.34,265,-70.10000000000001,False
0.34,270,-71.80000000000001,False
0.34,275,-73.5,False
0.34,280,-75.2,False
0.34,285,-76.9,False
0.34,290,-78.60000000000001,False
0.34,295,-80.30000000000001,False
0.34,300,-82.00000000000001,False
0.34,305,-83.7,False
0.34,310,-85.4,False
0.34,315,-87.10000000000001,False
0.34,320,-88.80000000000001,False
0.34,325,-90.50000000000001,False
0.34,330,-92.2,False
0.34,335,-93.9,False
0.34,340,-95.60000000000001,False
0.34,345,-97.30000000000001,False
0.34,350,-99.00000000000001,False
0.34,355,-100.7,False
0.34,360,-102.4,False
0.34,365,-104.10000000000001,False
0.34,370,-105.80000000000001,False
0.34,375,-107.50000000000001,False
0.34,380,-109.20000000000002,False
0.34,385,-110.9,False
0.34,390,-112.60000000000002,False
0.34,395,-114.30000000000001,False
0.34,400,-116.0,False
0.34,405,-117.70000000000002,False
0.34,410,-119.4,False
0.34,415,-121.10000000000002,False
0.34,420,-122.80000000000001,False
0.34,425,-124.5,False
0.34,430,-126.20000000000002,False
0.34,435,-127.9,False
0.34,440,-129.60000000000002,False
0.34,445,-131.3,False
0.34,450,-133.0,False
0.34,455,-134.70000000000002,False
0.34,460,-136.4,False
0.34,465,-138.10000000000002,False
0.34,470,-139.8,False
0.34,475,-141.5,False
0.34,480,-143.20000000000002,False
0.34,485,-144.9,False
0.34,490,-146.60000000000002,False
0.34,495,-148.3,False
0.34,500,-150.0,False
0.35000000000000003,0,20.0,True
0.35000000000000003,5,18.25,True
0.35000000000000003,10,16.5,True
0.35000000000000003,15,14.75,True
0.35000000000000003,20,13.0,True
0.35000000000000003,25,11.25,True
0.35000000000000003,30,9.499999999999998,True
0.35000000000000003,35,7.749999999999998,True
0.35000000000000003,40,5.999999999999998,True
0.35000000000000003,45,4.249999999999998,True
0.35000000000000003,50,2.5,True
0.35000000000000003,55,0.7499999999999964,True
0.35000000000000003,60,-1.0000000000000036,False
0.35000000000000003,65,-2.7500000000000036,False
0.35000000000000003,70,-4.5000000000000036,False
0.35000000000000003,75,-6.2500000000000036,False
0.35000000000000003,80,-8.000000000000004,False
0.35000000000000003,85,-9.750000000000004,False
0.35000000000000003,90,-11.500000000000004,False
0.35000000000000003,95,-13.25,False
0.35000000000000003,100,-15.0,False
0.35000000000000003,105,-16.75,False
0.35000000000000003,110,-18.500000000000007,False
0.35000000000000003,115,-20.250000000000007,False
0.35000000000000003,120,-22.000000000000007,False
0.35000000000000003,125,-23.750000000000007,False
0.35000000000000003,130,-25.500000000000007,False
0.35000000000000003,135,-27.250000000000007,False
0.35000000000000003,140,-29.000000000000007,False
0.35000000000000003,145,-30.750000000000007,False
0.35000000000000003,150,-32.50000000000001,False
0.35000000000000003,155,-34.25000000000001,False
0.35000000000000003,160,-36.00000000000001,False
0.35000000000000003,165,-37.75000000000001,False
0.35000000000000003,170,-39.50000000000001,False
0.35000000000000003,175,-41.25000000000001,False
0.35000000000000003,180,-43.00000000000001,False
0.35000000000000003,185,-44.75,False
0.35000000000000003,190,-46.5,False
0.35000000000000003,195,-48.25,False
0.35000000000000003,200,-50.0,False
0.35000000000000003,205,-51.75,False
0.35000000000000003,210,-53.5,False
0.35000000000000003,215,-55.250000000000014,False
0.35000000000000003,220,-57.000000000000014,False
0.35000000000000003,225,-58.750000000000014,False
0.35000000000000003,230,-60.500000000000014,False
0.35000000000000003,235,-62.250000000000014,False
0.35000000000000003,240,-64.00000000000001,False
0.35000000000000003,245,-65.75000000000001,False
0.35000000000000003,250,-67.50000000000001,False
0.35000000000000003,255,-69.25000000000001,False
0.35000000000000003,260,-71.00000000000001,False
0.35000000000000003,265,-72.75000000000001,False
0.35000000000000003,270,-74.50000000000001,False
0.35000000000000003,275,-76.25000000000001,False
0.35000000000000003,280,-78.00000000000001,False
0.35000000000000003,285,-79.75000000000001,False
0.35000000000000003,290,-81.50000000000001,False
0.35000000000000003,295,-83.25000000000001,False
0.35000000000000003,300,-85.00000000000001,False
0.35000000000000003,305,-86.75000000000001,False
0.35000000000000003,310,-88.50000000000001,False
0.35000000000000003,315,-90.25000000000001,False
0.35000000000000003,320,-92.00000000000001,False
0.35000000000000003,325,-93.75000000000001,False
0.35000000000000003,330,-95.50000000000001,False
0.35000000000000003,335,-97.25000000000001,False
0.35000000000000003,340,-99.00000000000001,False
0.35000000000000003,345,-100.75000000000001,False
0.35000000000000003,350,-102.50000000000001,False
0.35000000000000003,355,-104.25000000000001,False
0.35000000000000003,360,-106.00000000000001,False
0.35000000000000003,365,-107.75000000000001,False
0.35000000000000003,370,-109.5,False
0.35000000000000003,375,-111.25,False
0.35000000000000003,380,-113.0,False
0.35000000000000003,385,-114.75,False
0.35000000000000003,390,-116.5,False
0.35000000000000003,395,-118.25,False
0.35000000000000003,400,-120.0,False
0.35000000000000003,405,-121.75,False
0.35000000000000003,410,-123.5,False
0.35000000000000003,415,-125.25,False
0.35000000000000003,420,-127.0,False
0.35000000000000003,425,-128.75,False
0.35000000000000003,430,-130.50000000000003,False
0.35000000000000003,435,-132.25000000000003,False
0.35000000000000003,440,-134.00000000000003,False
0.35000000000000003,445,-135.75000000000003,False
0.35000000000000003,450,-137.50000000000003,False
0.35000000000000003,455,-139.25000000000003,False
0.35000000000000003,460,-141.00000000000003,False
0.35000000000000003,465,-142.75000000000003,False
0.35000000000000003,470,-144.50000000000003,False
0.35000000000000003,475,-146.25000000000003,False
0.35000000000000003,480,-148.00000000000003,False
0.35000000000000003,485,-149.75000000000003,False
0.35000000000000003,490,-151.50000000000003,False
0.35000000000000003,495,-153.25000000000003,False
0.35000000000000003,500,-155.00000000000003,False
0.36,0,20.0,True
0.36,5,18.2,True
0.36,10,16.4,True
0.36,15,14.600000000000001,True
0.36,20,12.8,True
0.36,25,11.0,True
0.36,30,9.200000000000001,True
0.36,35,7.4,True
0.36,40,5.600000000000001,True
0.36,45,3.8000000000000007,True
0.36,50,2.0,True
0.36,55,0.1999999999999993,True
0.36,60,-1.5999999999999979,False
0.36,65,-3.3999999999999986,False
0.36,70,-5.199999999999999,False
0.36,75,-7.0,False
0.36,80,-8.799999999999997,False
0.36,85,-10.599999999999998,False
0.36,90,-12.399999999999999,False
0.36,95,-14.199999999999996,False
