p,firm_penalty,firm_honest_payoff,firm_bribe_payoff,firm_prefers_bribe
0.85,425,30.0,-291.25,False
0.85,430,30.0,-295.5,False
0.85,435,30.0,-299.75,False
0.85,440,30.0,-304.0,False
0.85,445,30.0,-308.25,False
0.85,450,30.0,-312.5,False
0.85,455,30.0,-316.75,False
0.85,460,30.0,-321.0,False
0.85,465,30.0,-325.25,False
0.85,470,30.0,-329.5,False
0.85,475,30.0,-333.75,False
0.85,480,30.0,-338.0,False
0.85,485,30.0,-342.25,False
0.85,490,30.0,-346.5,False
0.85,495,30.0,-350.75,False
0.85,500,30.0,-355.0,False
0.86,0,30.0,70.0,True
0.86,5,30.0,65.7,True
0.86,10,30.0,61.4,True
0.86,15,30.0,57.1,True
0.86,20,30.0,52.8,True
0.86,25,30.0,48.5,True
0.86,30,30.0,44.2,True
0.86,35,30.0,39.900000000000006,True
0.86,40,30.0,35.6,True
0.86,45,30.0,31.299999999999997,True
0.86,50,30.0,27.0,False
0.86,55,30.0,22.700000000000003,False
0.86,60,30.0,18.4,False
0.86,65,30.0,14.100000000000001,False
0.86,70,30.0,9.800000000000004,False
0.86,75,30.0,5.5,False
0.86,80,30.0,1.2000000000000028,False
0.86,85,30.0,-3.0999999999999943,False
0.86,90,30.0,-7.400000000000006,False
0.86,95,30.0,-11.700000000000003,False
0.86,100,30.0,-16.0,False
0.86,105,30.0,-20.299999999999997,False
0.86,110,30.0,-24.599999999999994,False
0.86,115,30.0,-28.89999999999999,False
0.86,120,30.0,-33.2,False
0.86,125,30.0,-37.5,False
0.86,130,30.0,-41.8,False
0.86,135,30.0,-46.099999999999994,False
0.86,140,30.0,-50.39999999999999,False
0.86,145,30.0,-54.7,False
0.86,150,30.0,-59.0,False
0.86,155,30.0,-63.30000000000001,False
0.86,160,30.0,-67.6,False
0.86,165,30.0,-71.9,False
0.86,170,30.0,-76.19999999999999,False
0.86,175,30.0,-80.5,False
0.86,180,30.0,-84.80000000000001,False
0.86,185,30.0,-89.1,False
0.86,190,30.0,-93.4,False
0.86,195,30.0,-97.69999999999999,False
0.86,200,30.0,-102.0,False
0.86,205,30.0,-106.30000000000001,False
0.86,210,30.0,-110.6,False
0.86,215,30.0,-114.9,False
0.86,220,30.0,-119.19999999999999,False
0.86,225,30.0,-123.5,False
0.86,230,30.0,-127.79999999999998,False
0.86,235,30.0,-132.1,False
0.86,240,30.0,-136.4,False
0.86,245,30.0,-140.7,False
0.86,250,30.0,-145.0,False
0.86,255,30.0,-149.29999999999998,False
0.86,260,30.0,-153.6,False
0.86,265,30.0,-157.9,False
0.86,270,30.0,-162.2,False
0.86,275,30.0,-166.5,False
0.86,280,30.0,-170.79999999999998,False
0.86,285,30.0,-175.1,False
0.86,290,30.0,-179.4,False
0.86,295,30.0,-183.7,False
0.86,300,30.0,-188.0,False
0.86,305,30.0,-192.3,False
0.86,310,30.0,-196.60000000000002,False
0.86,315,30.0,-200.89999999999998,False
0.86,320,30.0,-205.2,False
0.86,325,30.0,-209.5,False
0.86,330,30.0,-213.8,False
0.86,335,30.0,-218.10000000000002,False
0.86,340,30.0,-222.39999999999998,False
0.86,345,30.0,-226.7,False
0.86,350,30.0,-231.0,False
0.86,355,30.0,-235.3,False
0.86,360,30.0,-239.60000000000002,False
0.86,365,30.0,-243.89999999999998,False
0.86,370,30.0,-248.2,False
0.86,375,30.0,-252.5,False
0.86,380,30.0,-256.8,False
0.86,385,30.0,-261.1,False
0.86,390,30.0,-265.4,False
0.86,395,30.0,-269.7,False
0.86,400,30.0,-274.0,False
0.86,405,30.0,-278.3,False
0.86,410,30.0,-282.6,False
0.86,415,30.0,-286.9,False
0.86,420,30.0,-291.2,False
0.86,425,30.0,-295.5,False
0.86,430,30.0,-299.8,False
0.86,435,30.0,-304.09999999999997,False
0.86,440,30.0,-308.4,False
0.86,445,30.0,-312.7,False
0.86,450,30.0,-317.0,False
0.86,455,30.0,-321.3,False
0.86,460,30.0,-325.59999999999997,False
0.86,465,30.0,-329.9,False
0.86,470,30.0,-334.2,False
0.86,475,30.0,-338.5,False
0.86,480,30.0,-342.8,False
0.86,485,30.0,-347.09999999999997,False
0.86,490,30.0,-351.4,False
0.86,495,30.0,-355.7,False
0.86,500,30.0,-360.0,False
0.87,0,30.0,70.0,True
0.87,5,30.0,65.65,True
0.87,10,30.0,61.3,True
0.87,15,30.0,56.95,True
0.87,20,30.0,52.6,True
0.87,25,30.0,48.25,True
0.87,30,30.0,43.9,True
0.87,35,30.0,39.55,True
0.87,40,30.0,35.2,True
0.87,45,30.0,30.85,True
0.87,50,30.0,26.5,False
0.87,55,30.0,22.15,False
0.87,60,30.0,17.799999999999997,False
0.87,65,30.0,13.450000000000003,False
0.87,70,30.0,9.100000000000001,False
0.87,75,30.0,4.75,False
0.87,80,30.0,0.4000000000000057,False
0.87,85,30.0,-3.950000000000003,False
0.87,90,30.0,-8.299999999999997,False
0.87,95,30.0,-12.650000000000006,False
0.87,100,30.0,-17.0,False
0.87,105,30.0,-21.349999999999994,False
0.87,110,30.0,-25.700000000000003,False
0.87,115,30.0,-30.049999999999997,False
0.87,120,30.0,-34.400000000000006,False
0.87,125,30.0,-38.75,False
0.87,130,30.0,-43.099999999999994,False
0.87,135,30.0,-47.45,False
0.87,140,30.0,-51.8,False
0.87,145,30.0,-56.150000000000006,False
0.87,150,30.0,-60.5,False
0.87,155,30.0,-64.85,False
0.87,160,30.0,-69.19999999999999,False
0.87,165,30.0,-73.55000000000001,False
0.87,170,30.0,-77.9,False
0.87,175,30.0,-82.25,False
0.87,180,30.0,-86.6,False
0.87,185,30.0,-90.94999999999999,False
0.87,190,30.0,-95.30000000000001,False
0.87,195,30.0,-99.65,False
0.87,200,30.0,-104.0,False
0.87,205,30.0,-108.35,False
0.87,210,30.0,-112.69999999999999,False
0.87,215,30.0,-117.05000000000001,False
0.87,220,30.0,-121.4,False
0.87,225,30.0,-125.75,False
0.87,230,30.0,-130.1,False
0.87,235,30.0,-134.45,False
0.87,240,30.0,-138.8,False
0.87,245,30.0,-143.15,False
0.87,250,30.0,-147.5,False
0.87,255,30.0,-151.85,False
0.87,260,30.0,-156.2,False
0.87,265,30.0,-160.55,False
0.87,270,30.0,-164.9,False
0.87,275,30.0,-169.25,False
0.87,280,30.0,-173.6,False
0.87,285,30.0,-177.95,False
0.87,290,30.0,-182.3,False
0.87,295,30.0,-186.64999999999998,False
0.87,300,30.0,-191.0,False
0.87,305,30.0,-195.35000000000002,False
0.87,310,30.0,-199.7,False
0.87,315,30.0,-204.05,False
0.87,320,30.0,-208.39999999999998,False
0.87,325,30.0,-212.75,False
0.87,330,30.0,-217.10000000000002,False
0.87,335,30.0,-221.45,False
0.87,340,30.0,-225.8,False
0.87,345,30.0,-230.14999999999998,False
0.87,350,30.0,-234.5,False
0.87,355,30.0,-238.85000000000002,False
0.87,360,30.0,-243.2,False
0.87,365,30.0,-247.55,False
0.87,370,30.0,-251.89999999999998,False
0.87,375,30.0,-256.25,False
0.87,380,30.0,-260.6,False
0.87,385,30.0,-264.95,False
0.87,390,30.0,-269.3,False
0.87,395,30.0,-273.65,False
0.87,400,30.0,-278.0,False
0.87,405,30.0,-282.35,False
0.87,410,30.0,-286.7,False
0.87,415,30.0,-291.05,False
0.87,420,30.0,-295.4,False
0.87,425,30.0,-299.75,False
0.87,430,30.0,-304.1,False
0.87,435,30.0,-308.45,False
0.87,440,30.0,-312.8,False
0.87,445,30.0,-317.15,False
0.87,450,30.0,-321.5,False
0.87,455,30.0,-325.85,False
0.87,460,30.0,-330.2,False
0.87,465,30.0,-334.55,False
0.87,470,30.0,-338.9,False
0.87,475,30.0,-343.25,False
0.87,480,30.0,-347.6,False
0.87,485,30.0,-351.95,False
0.87,490,30.0,-356.3,False
0.87,495,30.0,-360.65,False
0.87,500,30.0,-365.0,False
0.88,0,30.0,70.0,True
0.88,5,30.0,65.6,True
0.88,10,30.0,61.2,True
0.88,15,30.0,56.8,True
0.88,20,30.0,52.4,True
0.88,25,30.0,48.0,True
0.88,30,30.0,43.6,True
0.88,35,30.0,39.2,True
0.88,40,30.0,34.8,True
0.88,45,30.0,30.4,True
0.88,50,30.0,26.0,False
0.88,55,30.0,21.6,False
0.88,60,30.0,17.200000000000003,False
0.88,65,30.0,12.799999999999997,False
0.88,70,30.0,8.399999999999999,False
0.88,75,30.0,4.0,False
0.88,80,30.0,-0.4000000000000057,False
0.88,85,30.0,-4.799999999999997,False
0.88,90,30.0,-9.200000000000003,False
0.88,95,30.0,-13.599999999999994,False
0.88,100,30.0,-18.0,False
0.88,105,30.0,-22.400000000000006,False
0.88,110,30.0,-26.799999999999997,False
0.88,115,30.0,-31.200000000000003,False
0.88,120,30.0,-35.599999999999994,False
0.88,125,30.0,-40.0,False
0.88,130,30.0,-44.400000000000006,False
0.88,135,30.0,-48.8,False
0.88,140,30.0,-53.2,False
0.88,145,30.0,-57.599999999999994,False
0.88,150,30.0,-62.0,False
0.88,155,30.0,-66.4,False
0.88,160,30.0,-70.80000000000001,False
0.88,165,30.0,-75.19999999999999,False
0.88,170,30.0,-79.6,False
0.88,175,30.0,-84.0,False
0.88,180,30.0,-88.4,False
0.88,185,30.0,-92.80000000000001,False
0.88,190,30.0,-97.19999999999999,False
0.88,195,30.0,-101.6,False
0.88,200,30.0,-106.0,False
0.88,205,30.0,-110.4,False
0.88,210,30.0,-114.80000000000001,False
0.88,215,30.0,-119.19999999999999,False
0.88,220,30.0,-123.6,False
0.88,225,30.0,-128.0,False
0.88,230,30.0,-132.4,False
0.88,235,30.0,-136.8,False
0.88,240,30.0,-141.2,False
0.88,245,30.0,-145.6,False
0.88,250,30.0,-150.0,False
0.88,255,30.0,-154.4,False
0.88,260,30.0,-158.8,False
0.88,265,30.0,-163.2,False
0.88,270,30.0,-167.6,False
0.88,275,30.0,-172.0,False
0.88,280,30.0,-176.4,False
0.88,285,30.0,-180.8,False
0.88,290,30.0,-185.2,False
0.88,295,30.0,-189.60000000000002,False
0.88,300,30.0,-194.0,False
0.88,305,30.0,-198.39999999999998,False
0.88,310,30.0,-202.8,False
0.88,315,30.0,-207.2,False
0.88,320,30.0,-211.60000000000002,False
0.88,325,30.0,-216.0,False
0.88,330,30.0,-220.39999999999998,False
0.88,335,30.0,-224.8,False
0.88,340,30.0,-229.2,False
0.88,345,30.0,-233.60000000000002,False
0.88,350,30.0,-238.0,False
0.88,355,30.0,-242.39999999999998,False
0.88,360,30.0,-246.8,False
0.88,365,30.0,-251.2,False
0.88,370,30.0,-255.60000000000002,False
0.88,375,30.0,-260.0,False
0.88,380,30.0,-264.4,False
0.88,385,30.0,-268.8,False
0.88,390,30.0,-273.2,False
0.88,395,30.0,-277.6,False
0.88,400,30.0,-282.0,False
0.88,405,30.0,-286.4,False
0.88,410,30.0,-290.8,False
0.88,415,30.0,-295.2,False
0.88,420,30.0,-299.6,False
0.88,425,30.0,-304.0,False
0.88,430,30.0,-308.4,False
0.88,435,30.0,-312.8,False
0.88,440,30.0,-317.2,False
0.88,445,30.0,-321.6,False
0.88,450,30.0,-326.0,False
0.88,455,30.0,-330.4,False
0.88,460,30.0,-334.8,False
0.88,465,30.0,-339.2,False
0.88,470,30.0,-343.6,False
0.88,475,30.0,-348.0,False
0.88,480,30.0,-352.4,False
0.88,485,30.0,-356.8,False
0.88,490,30.0,-361.2,False
0.88,495,30.0,-365.6,False
0.88,500,30.0,-370.0,False
0.89,0,30.0,70.0,True
0.89,5,30.0,65.55,True
0.89,10,30.0,61.1,True
0.89,15,30.0,56.65,True
0.89,20,30.0,52.2,True
0.89,25,30.0,47.75,True
0.89,30,30.0,43.3,True
0.89,35,30.0,38.849999999999994,True
0.89,40,30.0,34.4,True
0.89,45,30.0,29.950000000000003,False
0.89,50,30.0,25.5,False
0.89,55,30.0,21.049999999999997,False
0.89,60,30.0,16.6,False
0.89,65,30.0,12.149999999999999,False
0.89,70,30.0,7.699999999999996,False
0.89,75,30.0,3.25,False
0.89,80,30.0,-1.2000000000000028,False
0.89,85,30.0,-5.650000000000006,False
0.89,90,30.0,-10.099999999999994,False
0.89,95,30.0,-14.549999999999997,False
0.89,100,30.0,-19.0,False
0.89,105,30.0,-23.450000000000003,False
0.89,110,30.0,-27.900000000000006,False
0.89,115,30.0,-32.35000000000001,False
0.89,120,30.0,-36.8,False
0.89,125,30.0,-41.25,False
0.89,130,30.0,-45.7,False
0.89,135,30.0,-50.150000000000006,False
0.89,140,30.0,-54.60000000000001,False
0.89,145,30.0,-59.05000000000001,False
0.89,150,30.0,-63.5,False
0.89,155,30.0,-67.94999999999999,False
0.89,160,30.0,-72.4,False
0.89,165,30.0,-76.85,False
0.89,170,30.0,-81.30000000000001,False
0.89,175,30.0,-85.75,False
0.89,180,30.0,-90.19999999999999,False
0.89,185,30.0,-94.65,False
0.89,190,30.0,-99.1,False
0.89,195,30.0,-103.55000000000001,False
0.89,200,30.0,-108.0,False
0.89,205,30.0,-112.44999999999999,False
0.89,210,30.0,-116.9,False
0.89,215,30.0,-121.35,False
0.89,220,30.0,-125.80000000000001,False
0.89,225,30.0,-130.25,False
0.89,230,30.0,-134.70000000000002,False
0.89,235,30.0,-139.15,False
0.89,240,30.0,-143.6,False
0.89,245,30.0,-148.05,False
0.89,250,30.0,-152.5,False
0.89,255,30.0,-156.95000000000002,False
0.89,260,30.0,-161.4,False
0.89,265,30.0,-165.85,False
0.89,270,30.0,-170.3,False
0.89,275,30.0,-174.75,False
0.89,280,30.0,-179.20000000000002,False
0.89,285,30.0,-183.65,False
0.89,290,30.0,-188.10000000000002,False
0.89,295,30.0,-192.55,False
0.89,300,30.0,-197.0,False
0.89,305,30.0,-201.45,False
0.89,310,30.0,-205.89999999999998,False
0.89,315,30.0,-210.35000000000002,False
0.89,320,30.0,-214.8,False
0.89,325,30.0,-219.25,False
0.89,330,30.0,-223.7,False
0.89,335,30.0,-228.14999999999998,False
0.89,340,30.0,-232.60000000000002,False
0.89,345,30.0,-237.05,False
0.89,350,30.0,-241.5,False
0.89,355,30.0,-245.95,False
0.89,360,30.0,-250.39999999999998,False
0.89,365,30.0,-254.85000000000002,False
0.89,370,30.0,-259.3,False
0.89,375,30.0,-263.75,False
0.89,380,30.0,-268.2,False
0.89,385,30.0,-272.65,False
0.89,390,30.0,-277.1,False
0.89,395,30.0,-281.55,False
0.89,400,30.0,-286.0,False
0.89,405,30.0,-290.45,False
0.89,410,30.0,-294.9,False
0.89,415,30.0,-299.35,False
0.89,420,30.0,-303.8,False
0.89,425,30.0,-308.25,False
0.89,430,30.0,-312.7,False
0.89,435,30.0,-317.15000000000003,False
0.89,440,30.0,-321.6,False
0.89,445,30.0,-326.05,False
0.89,450,30.0,-330.5,False
0.89,455,30.0,-334.95,False
0.89,460,30.0,-339.40000000000003,False
0.89,465,30.0,-343.85,False
0.89,470,30.0,-348.3,False
0.89,475,30.0,-352.75,False
0.89,480,30.0,-357.2,False
0.89,485,30.0,-361.65000000000003,False
0.89,490,30.0,-366.1,False
0.89,495,30.0,-370.55,False
0.89,500,30.0,-375.0,False
0.9,0,30.0,70.0,True
0.9,5,30.0,65.5,True
0.9,10,30.0,61.0,True
0.9,15,30.0,56.5,True
0.9,20,30.0,52.0,True
0.9,25,30.0,47.5,True
0.9,30,30.0,43.0,True
0.9,35,30.0,38.5,True
0.9,40,30.0,34.0,True
0.9,45,30.0,29.5,False
0.9,50,30.0,25.0,False
0.9,55,30.0,20.5,False
0.9,60,30.0,16.0,False
0.9,65,30.0,11.5,False
0.9,70,30.0,7.0,False
0.9,75,30.0,2.5,False
0.9,80,30.0,-2.0,False
0.9,85,30.0,-6.5,False
0.9,90,30.0,-11.0,False
0.9,95,30.0,-15.5,False
0.9,100,30.0,-20.0,False
0.9,105,30.0,-24.5,False
0.9,110,30.0,-29.0,False
0.9,115,30.0,-33.5,False
0.9,120,30.0,-38.0,False
0.9,125,30.0,-42.5,False
0.9,130,30.0,-47.0,False
0.9,135,30.0,-51.5,False
0.9,140,30.0,-56.0,False
0.9,145,30.0,-60.5,False
0.9,150,30.0,-65.0,False
0.9,155,30.0,-69.5,False
0.9,160,30.0,-74.0,False
0.9,165,30.0,-78.5,False
0.9,170,30.0,-83.0,False
0.9,175,30.0,-87.5,False
0.9,180,30.0,-92.0,False
0.9,185,30.0,-96.5,False
0.9,190,30.0,-101.0,False
0.9,195,30.0,-105.5,False
0.9,200,30.0,-110.0,False
0.9,205,30.0,-114.5,False
0.9,210,30.0,-119.0,False
0.9,215,30.0,-123.5,False
0.9,220,30.0,-128.0,False
0.9,225,30.0,-132.5,False
0.9,230,30.0,-137.0,False
0.9,235,30.0,-141.5,False
0.9,240,30.0,-146.0,False
0.9,245,30.0,-150.5,False
0.9,250,30.0,-155.0,False
0.9,255,30.0,-159.5,False
0.9,260,30.0,-164.0,False
0.9,265,30.0,-168.5,False
0.9,270,30.0,-173.0,False
0.9,275,30.0,-177.5,False
0.9,280,30.0,-182.0,False
0.9,285,30.0,-186.5,False
0.9,290,30.0,-191.0,False
0.9,295,30.0,-195.5,False
0.9,300,30.0,-200.0,False
0.9,305,30.0,-204.5,False
0.9,310,30.0,-209.0,False
0.9,315,30.0,-213.5,False
0.9,320,30.0,-218.0,False
0.9,325,30.0,-222.5,False
0.9,330,30.0,-227.0,False
0.9,335,30.0,-231.5,False
0.9,340,30.0,-236.0,False
0.9,345,30.0,-240.5,False
0.9,350,30.0,-245.0,False
0.9,355,30.0,-249.5,False
0.9,360,30.0,-254.0,False
0.9,365,30.0,-258.5,False
0.9,370,30.0,-263.0,False
0.9,375,30.0,-267.5,False
0.9,380,30.0,-272.0,False
0.9,385,30.0,-276.5,False
0.9,390,30.0,-281.0,False
0.9,395,30.0,-285.5,False
0.9,400,30.0,-290.0,False
0.9,405,30.0,-294.5,False
0.9,410,30.0,-299.0,False
0.9,415,30.0,-303.5,False
0.9,420,30.0,-308.0,False
0.9,425,30.0,-312.5,False
0.9,430,30.0,-317.0,False
0.9,435,30.0,-321.5,False
0.9,440,30.0,-326.0,False
0.9,445,30.0,-330.5,False
0.9,450,30.0,-335.0,False
0.9,455,30.0,-339.5,False
0.9,460,30.0,-344.0,False
0.9,465,30.0,-348.5,False
0.9,470,30.0,-353.0,False
0.9,475,30.0,-357.5,False
0.9,480,30.0,-362.0,False
0.9,485,30.0,-366.5,False
0.9,490,30.0,-371.0,False
0.9,495,30.0,-375.5,False
0.9,500,30.0,-380.0,False
0.91,0,30.0,70.0,True
0.91,5,30.0,65.45,True
0.91,10,30.0,60.9,True
0.91,15,30.0,56.35,True
0.91,20,30.0,51.8,True
0.91,25,30.0,47.25,True
0.91,30,30.0,42.7,True
0.91,35,30.0,38.15,True
0.91,40,30.0,33.6,True
0.91,45,30.0,29.049999999999997,False
0.91,50,30.0,24.5,False
0.91,55,30.0,19.949999999999996,False
0.91,60,30.0,15.399999999999999,False
0.91,65,30.0,10.850000000000001,False
0.91,70,30.0,6.299999999999997,False
0.91,75,30.0,1.75,False
0.91,80,30.0,-2.799999999999997,False
0.91,85,30.0,-7.3500000000000085,False
0.91,90,30.0,-11.900000000000006,False
0.91,95,30.0,-16.450000000000003,False
0.91,100,30.0,-21.0,False
0.91,105,30.0,-25.549999999999997,False
0.91,110,30.0,-30.10000000000001,False
0.91,115,30.0,-34.650000000000006,False
0.91,120,30.0,-39.2,False
0.91,125,30.0,-43.75,False
0.91,130,30.0,-48.3,False
0.91,135,30.0,-52.85000000000001,False
0.91,140,30.0,-57.400000000000006,False
0.91,145,30.0,-61.95000000000002,False
0.91,150,30.0,-66.5,False
0.91,155,30.0,-71.05000000000001,False
0.91,160,30.0,-75.6,False
0.91,165,30.0,-80.15,False
0.91,170,30.0,-84.70000000000002,False
0.91,175,30.0,-89.25,False
0.91,180,30.0,-93.80000000000001,False
0.91,185,30.0,-98.35,False
0.91,190,30.0,-102.9,False
0.91,195,30.0,-107.45000000000002,False
0.91,200,30.0,-112.0,False
0.91,205,30.0,-116.55000000000001,False
0.91,210,30.0,-121.1,False
0.91,215,30.0,-125.65,False
0.91,220,30.0,-130.20000000000002,False
0.91,225,30.0,-134.75,False
0.91,230,30.0,-139.3,False
0.91,235,30.0,-143.85,False
0.91,240,30.0,-148.4,False
0.91,245,30.0,-152.95000000000002,False
0.91,250,30.0,-157.5,False
0.91,255,30.0,-162.05,False
0.91,260,30.0,-166.6,False
0.91,265,30.0,-171.15,False
0.91,270,30.0,-175.70000000000002,False
0.91,275,30.0,-180.25,False
0.91,280,30.0,-184.8,False
0.91,285,30.0,-189.35000000000002,False
0.91,290,30.0,-193.90000000000003,False
0.91,295,30.0,-198.45,False
0.91,300,30.0,-203.0,False
0.91,305,30.0,-207.55,False
0.91,310,30.0,-212.10000000000002,False
0.91,315,30.0,-216.65000000000003,False
0.91,320,30.0,-221.2,False
0.91,325,30.0,-225.75,False
0.91,330,30.0,-230.3,False
0.91,335,30.0,-234.85000000000002,False
0.91,340,30.0,-239.40000000000003,False
0.91,345,30.0,-243.95,False
0.91,350,30.0,-248.5,False
0.91,355,30.0,-253.05,False
0.91,360,30.0,-257.6,False
0.91,365,30.0,-262.15000000000003,False
0.91,370,30.0,-266.7,False
0.91,375,30.0,-271.25,False
0.91,380,30.0,-275.8,False
0.91,385,30.0,-280.35,False
0.91,390,30.0,-284.90000000000003,False
0.91,395,30.0,-289.45,False
0.91,400,30.0,-294.0,False
0.91,405,30.0,-298.55,False
0.91,410,30.0,-303.1,False
0.91,415,30.0,-307.65000000000003,False
0.91,420,30.0,-312.2,False
0.91,425,30.0,-316.75,False
0.91,430,30.0,-321.3,False
0.91,435,30.0,-325.85,False
0.91,440,30.0,-330.40000000000003,False
0.91,445,30.0,-334.95,False
0.91,450,30.0,-339.5,False
0.91,455,30.0,-344.05,False
0.91,460,30.0,-348.6,False
0.91,465,30.0,-353.15000000000003,False
0.91,470,30.0,-357.7,False
0.91,475,30.0,-362.25,False
0.91,480,30.0,-366.8,False
0.91,485,30.0,-371.35,False
0.91,490,30.0,-375.90000000000003,False
0.91,495,30.0,-380.45,False
0.91,500,30.0,-385.0,False
0.92,0,30.0,70.0,True
0.92,5,30.0,65.4,True
0.92,10,30.0,60.8,True
0.92,15,30.0,56.2,True
0.92,20,30.0,51.599999999999994,True
0.92,25,30.0,47.0,True
0.92,30,30.0,42.4,True
0.92,35,30.0,37.8,True
0.92,40,30.0,33.199999999999996,True
0.92,45,30.0,28.6,False
0.92,50,30.0,24.0,False
0.92,55,30.0,19.4,False
0.92,60,30.0,14.799999999999997,False
0.92,65,30.0,10.199999999999996,False
0.92,70,30.0,5.599999999999994,False
0.92,75,30.0,1.0,False
0.92,80,30.0,-3.6000000000000085,False
0.92,85,30.0,-8.200000000000003,False
0.92,90,30.0,-12.799999999999997,False
0.92,95,30.0,-17.400000000000006,False
0.92,100,30.0,-22.0,False
0.92,105,30.0,-26.60000000000001,False
0.92,110,30.0,-31.200000000000003,False
0.92,115,30.0,-35.80000000000001,False
0.92,120,30.0,-40.400000000000006,False
0.92,125,30.0,-45.0,False
0.92,130,30.0,-49.60000000000001,False
0.92,135,30.0,-54.2,False
0.92,140,30.0,-58.80000000000001,False
0.92,145,30.0,-63.400000000000006,False
0.92,150,30.0,-68.0,False
0.92,155,30.0,-72.6,False
0.92,160,30.0,-77.20000000000002,False
0.92,165,30.0,-81.80000000000001,False
0.92,170,30.0,-86.4,False
0.92,175,30.0,-91.0,False
0.92,180,30.0,-95.6,False
0.92,185,30.0,-100.20000000000002,False
0.92,190,30.0,-104.80000000000001,False
0.92,195,30.0,-109.4,False
0.92,200,30.0,-114.0,False
0.92,205,30.0,-118.6,False
0.92,210,30.0,-123.20000000000002,False
0.92,215,30.0,-127.80000000000001,False
0.92,220,30.0,-132.4,False
0.92,225,30.0,-137.0,False
0.92,230,30.0,-141.60000000000002,False
0.92,235,30.0,-146.20000000000002,False
0.92,240,30.0,-150.8,False
0.92,245,30.0,-155.4,False
0.92,250,30.0,-160.0,False
0.92,255,30.0,-164.60000000000002,False
0.92,260,30.0,-169.20000000000002,False
0.92,265,30.0,-173.8,False
0.92,270,30.0,-178.4,False
0.92,275,30.0,-183.0,False
0.92,280,30.0,-187.60000000000002,False
0.92,285,30.0,-192.2,False
0.92,290,30.0,-196.8,False
0.92,295,30.0,-201.40000000000003,False
0.92,300,30.0,-206.0,False
0.92,305,30.0,-210.60000000000002,False
