p,penalty,regime,regime_name
0.9400000000000001,280,2,Estrategia honesta
0.9400000000000001,285,2,Estrategia honesta
0.9400000000000001,290,2,Estrategia honesta
0.9400000000000001,295,2,Estrategia honesta
0.9400000000000001,300,2,Estrategia honesta
0.9400000000000001,305,2,Estrategia honesta
0.9400000000000001,310,2,Estrategia honesta
0.9400000000000001,315,2,Estrategia honesta
0.9400000000000001,320,2,Estrategia honesta
0.9400000000000001,325,2,Estrategia honesta
0.9400000000000001,330,2,Estrategia honesta
0.9400000000000001,335,2,Estrategia honesta
0.9400000000000001,340,2,Estrategia honesta
0.9400000000000001,345,2,Estrategia honesta
0.9400000000000001,350,2,Estrategia honesta
0.9400000000000001,355,2,Estrategia honesta
0.9400000000000001,360,2,Estrategia honesta
0.9400000000000001,365,2,Estrategia honesta
0.9400000000000001,370,2,Estrategia honesta
0.9400000000000001,375,2,Estrategia honesta
0.9400000000000001,380,2,Estrategia honesta
0.9400000000000001,385,2,Estrategia honesta
0.9400000000000001,390,2,Estrategia honesta
0.9400000000000001,395,2,Estrategia honesta
0.9400000000000001,400,2,Estrategia honesta
0.9400000000000001,405,2,Estrategia honesta
0.9400000000000001,410,2,Estrategia honesta
0.9400000000000001,415,2,Estrategia honesta
0.9400000000000001,420,2,Estrategia honesta
0.9400000000000001,425,2,Estrategia honesta
0.9400000000000001,430,2,Estrategia honesta
0.9400000000000001,435,2,Estrategia honesta
0.9400000000000001,440,2,Estrategia honesta
0.9400000000000001,445,2,Estrategia honesta
0.9400000000000001,450,2,Estrategia honesta
0.9400000000000001,455,2,Estrategia honesta
0.9400000000000001,460,2,Estrategia honesta
0.9400000000000001,465,2,Estrategia honesta
0.9400000000000001,470,2,Estrategia honesta
0.9400000000000001,475,2,Estrategia honesta
0.9400000000000001,480,2,Estrategia honesta
0.9400000000000001,485,2,Estrategia honesta
0.9400000000000001,490,2,Estrategia honesta
0.9400000000000001,495,2,Estrategia honesta
0.9400000000000001,500,2,Estrategia honesta
0.9500000000000001,0,0,Corrupción sostenible
0.9500000000000001,5,0,Corrupción sostenible
0.9500000000000001,10,0,Corrupción sostenible
0.9500000000000001,15,0,Corrupción sostenible
0.9500000000000001,20,0,Corrupción sostenible
0.9500000000000001,25,1,Empresa soborna / Funcionario rechaza
0.9500000000000001,30,1,Empresa soborna / Funcionario rechaza
0.9500000000000001,35,1,Empresa soborna / Funcionario rechaza
0.9500000000000001,40,1,Empresa soborna / Funcionario rechaza
0.9500000000000001,45,2,Estrategia honesta
0.9500000000000001,50,2,Estrategia honesta
0.9500000000000001,55,2,Estrategia honesta
0.9500000000000001,60,2,Estrategia honesta
0.9500000000000001,65,2,Estrategia honesta
0.9500000000000001,70,2,Estrategia honesta
0.9500000000000001,75,2,Estrategia honesta
0.9500000000000001,80,2,Estrategia honesta
0.9500000000000001,85,2,Estrategia honesta
0.9500000000000001,90,2,Estrategia honesta
0.9500000000000001,95,2,Estrategia honesta
0.9500000000000001,100,2,Estrategia honesta
0.9500000000000001,105,2,Estrategia honesta
0.9500000000000001,110,2,Estrategia honesta
0.9500000000000001,115,2,Estrategia honesta
0.9500000000000001,120,2,Estrategia honesta
0.9500000000000001,125,2,Estrategia honesta
0.9500000000000001,130,2,Estrategia honesta
0.9500000000000001,135,2,Estrategia honesta
0.9500000000000001,140,2,Estrategia honesta
0.9500000000000001,145,2,Estrategia honesta
0.9500000000000001,150,2,Estrategia honesta
0.9500000000000001,155,2,Estrategia honesta
0.9500000000000001,160,2,Estrategia honesta
0.9500000000000001,165,2,Estrategia honesta
0.9500000000000001,170,2,Estrategia honesta
0.9500000000000001,175,2,Estrategia honesta
0.9500000000000001,180,2,Estrategia honesta
0.9500000000000001,185,2,Estrategia honesta
0.9500000000000001,190,2,Estrategia honesta
0.9500000000000001,195,2,Estrategia honesta
0.9500000000000001,200,2,Estrategia honesta
0.9500000000000001,205,2,Estrategia honesta
0.9500000000000001,210,2,Estrategia honesta
0.9500000000000001,215,2,Estrategia honesta
0.9500000000000001,220,2,Estrategia honesta
0.9500000000000001,225,2,Estrategia honesta
0.9500000000000001,230,2,Estrategia honesta
0.9500000000000001,235,2,Estrategia honesta
0.9500000000000001,240,2,Estrategia honesta
0.9500000000000001,245,2,Estrategia honesta
0.9500000000000001,250,2,Estrategia honesta
0.9500000000000001,255,2,Estrategia honesta
0.9500000000000001,260,2,Estrategia honesta
0.9500000000000001,265,2,Estrategia honesta
0.9500000000000001,270,2,Estrategia honesta
0.9500000000000001,275,2,Estrategia honesta
0.9500000000000001,280,2,Estrategia honesta
0.9500000000000001,285,2,Estrategia honesta
0.9500000000000001,290,2,Estrategia honesta
0.9500000000000001,295,2,Estrategia honesta
0.9500000000000001,300,2,Estrategia honesta
0.9500000000000001,305,2,Estrategia honesta
0.9500000000000001,310,2,Estrategia honesta
0.9500000000000001,315,2,Estrategia honesta
0.9500000000000001,320,2,Estrategia honesta
0.9500000000000001,325,2,Estrategia honesta
0.9500000000000001,330,2,Estrategia honesta
0.9500000000000001,335,2,Estrategia honesta
0.9500000000000001,340,2,Estrategia honesta
0.9500000000000001,345,2,Estrategia honesta
0.9500000000000001,350,2,Estrategia honesta
0.9500000000000001,355,2,Estrategia honesta
0.9500000000000001,360,2,Estrategia honesta
0.9500000000000001,365,2,Estrategia honesta
0.9500000000000001,370,2,Estrategia honesta
0.9500000000000001,375,2,Estrategia honesta
0.9500000000000001,380,2,Estrategia honesta
0.9500000000000001,385,2,Estrategia honesta
0.9500000000000001,390,2,Estrategia honesta
0.9500000000000001,395,2,Estrategia honesta
0.9500000000000001,400,2,Estrategia honesta
0.9500000000000001,405,2,Estrategia honesta
0.9500000000000001,410,2,Estrategia honesta
0.9500000000000001,415,2,Estrategia honesta
0.9500000000000001,420,2,Estrategia honesta
0.9500000000000001,425,2,Estrategia honesta
0.9500000000000001,430,2,Estrategia honesta
0.9500000000000001,435,2,Estrategia honesta
0.9500000000000001,440,2,Estrategia honesta
0.9500000000000001,445,2,Estrategia honesta
0.9500000000000001,450,2,Estrategia honesta
0.9500000000000001,455,2,Estrategia honesta
0.9500000000000001,460,2,Estrategia honesta
0.9500000000000001,465,2,Estrategia honesta
0.9500000000000001,470,2,Estrategia honesta
0.9500000000000001,475,2,Estrategia honesta
0.9500000000000001,480,2,Estrategia honesta
0.9500000000000001,485,2,Estrategia honesta
0.9500000000000001,490,2,Estrategia honesta
0.9500000000000001,495,2,Estrategia honesta
0.9500000000000001,500,2,Estrategia honesta
0.96,0,0,Corrupción sostenible
0.96,5,0,Corrupción sostenible
0.96,10,0,Corrupción sostenible
0.96,15,0,Corrupción sostenible
0.96,20,0,Corrupción sostenible
0.96,25,1,Empresa soborna / Funcionario rechaza
0.96,30,1,Empresa soborna / Funcionario rechaza
0.96,35,1,Empresa soborna / Funcionario rechaza
0.96,40,1,Empresa soborna / Funcionario rechaza
0.96,45,2,Estrategia honesta
0.96,50,2,Estrategia honesta
0.96,55,2,Estrategia honesta
0.96,60,2,Estrategia honesta
0.96,65,2,Estrategia honesta
0.96,70,2,Estrategia honesta
0.96,75,2,Estrategia honesta
0.96,80,2,Estrategia honesta
0.96,85,2,Estrategia honesta
0.96,90,2,Estrategia honesta
0.96,95,2,Estrategia honesta
0.96,100,2,Estrategia honesta
0.96,105,2,Estrategia honesta
0.96,110,2,Estrategia honesta
0.96,115,2,Estrategia honesta
0.96,120,2,Estrategia honesta
0.96,125,2,Estrategia honesta
0.96,130,2,Estrategia honesta
0.96,135,2,Estrategia honesta
0.96,140,2,Estrategia honesta
0.96,145,2,Estrategia honesta
0.96,150,2,Estrategia honesta
0.96,155,2,Estrategia honesta
0.96,160,2,Estrategia honesta
0.96,165,2,Estrategia honesta
0.96,170,2,Estrategia honesta
0.96,175,2,Estrategia honesta
0.96,180,2,Estrategia honesta
0.96,185,2,Estrategia honesta
0.96,190,2,Estrategia honesta
0.96,195,2,Estrategia honesta
0.96,200,2,Estrategia honesta
0.96,205,2,Estrategia honesta
0.96,210,2,Estrategia honesta
0.96,215,2,Estrategia honesta
0.96,220,2,Estrategia honesta
0.96,225,2,Estrategia honesta
0.96,230,2,Estrategia honesta
0.96,235,2,Estrategia honesta
0.96,240,2,Estrategia honesta
0.96,245,2,Estrategia honesta
0.96,250,2,Estrategia honesta
0.96,255,2,Estrategia honesta
0.96,260,2,Estrategia honesta
0.96,265,2,Estrategia honesta
0.96,270,2,Estrategia honesta
0.96,275,2,Estrategia honesta
0.96,280,2,Estrategia honesta
0.96,285,2,Estrategia honesta
0.96,290,2,Estrategia honesta
0.96,295,2,Estrategia honesta
0.96,300,2,Estrategia honesta
0.96,305,2,Estrategia honesta
0.96,310,2,Estrategia honesta
0.96,315,2,Estrategia honesta
0.96,320,2,Estrategia honesta
0.96,325,2,Estrategia honesta
0.96,330,2,Estrategia honesta
0.96,335,2,Estrategia honesta
0.96,340,2,Estrategia honesta
0.96,345,2,Estrategia honesta
0.96,350,2,Estrategia honesta
0.96,355,2,Estrategia honesta
0.96,360,2,Estrategia honesta
0.96,365,2,Estrategia honesta
0.96,370,2,Estrategia honesta
0.96,375,2,Estrategia honesta
0.96,380,2,Estrategia honesta
0.96,385,2,Estrategia honesta
0.96,390,2,Estrategia honesta
0.96,395,2,Estrategia honesta
0.96,400,2,Estrategia honesta
0.96,405,2,Estrategia honesta
0.96,410,2,Estrategia honesta
0.96,415,2,Estrategia honesta
0.96,420,2,Estrategia honesta
0.96,425,2,Estrategia honesta
0.96,430,2,Estrategia honesta
0.96,435,2,Estrategia honesta
0.96,440,2,Estrategia honesta
0.96,445,2,Estrategia honesta
0.96,450,2,Estrategia honesta
0.96,455,2,Estrategia honesta
0.96,460,2,Estrategia honesta
0.96,465,2,Estrategia honesta
0.96,470,2,Estrategia honesta
0.96,475,2,Estrategia honesta
0.96,480,2,Estrategia honesta
0.96,485,2,Estrategia honesta
0.96,490,2,Estrategia honesta
0.96,495,2,Estrategia honesta
0.96,500,2,Estrategia honesta
0.97,0,0,Corrupción sostenible
0.97,5,0,Corrupción sostenible
0.97,10,0,Corrupción sostenible
0.97,15,0,Corrupción sostenible
0.97,20,0,Corrupción sostenible
0.97,25,1,Empresa soborna / Funcionario rechaza
0.97,30,1,Empresa soborna / Funcionario rechaza
0.97,35,1,Empresa soborna / Funcionario rechaza
0.97,40,1,Empresa soborna / Funcionario rechaza
0.97,45,2,Estrategia honesta
0.97,50,2,Estrategia honesta
0.97,55,2,Estrategia honesta
0.97,60,2,Estrategia honesta
0.97,65,2,Estrategia honesta
0.97,70,2,Estrategia honesta
0.97,75,2,Estrategia honesta
0.97,80,2,Estrategia honesta
0.97,85,2,Estrategia honesta
0.97,90,2,Estrategia honesta
0.97,95,2,Estrategia honesta
0.97,100,2,Estrategia honesta
0.97,105,2,Estrategia honesta
0.97,110,2,Estrategia honesta
0.97,115,2,Estrategia honesta
0.97,120,2,Estrategia honesta
0.97,125,2,Estrategia honesta
0.97,130,2,Estrategia honesta
0.97,135,2,Estrategia honesta
0.97,140,2,Estrategia honesta
0.97,145,2,Estrategia honesta
0.97,150,2,Estrategia honesta
0.97,155,2,Estrategia honesta
0.97,160,2,Estrategia honesta
0.97,165,2,Estrategia honesta
0.97,170,2,Estrategia honesta
0.97,175,2,Estrategia honesta
0.97,180,2,Estrategia honesta
0.97,185,2,Estrategia honesta
0.97,190,2,Estrategia honesta
0.97,195,2,Estrategia honesta
0.97,200,2,Estrategia honesta
0.97,205,2,Estrategia honesta
0.97,210,2,Estrategia honesta
0.97,215,2,Estrategia honesta
0.97,220,2,Estrategia honesta
0.97,225,2,Estrategia honesta
0.97,230,2,Estrategia honesta
0.97,235,2,Estrategia honesta
0.97,240,2,Estrategia honesta
0.97,245,2,Estrategia honesta
0.97,250,2,Estrategia honesta
0.97,255,2,Estrategia honesta
0.97,260,2,Estrategia honesta
0.97,265,2,Estrategia honesta
0.97,270,2,Estrategia honesta
0.97,275,2,Estrategia honesta
0.97,280,2,Estrategia honesta
0.97,285,2,Estrategia honesta
0.97,290,2,Estrategia honesta
0.97,295,2,Estrategia honesta
0.97,300,2,Estrategia honesta
0.97,305,2,Estrategia honesta
0.97,310,2,Estrategia honesta
0.97,315,2,Estrategia honesta
0.97,320,2,Estrategia honesta
0.97,325,2,Estrategia honesta
0.97,330,2,Estrategia honesta
0.97,335,2,Estrategia honesta
0.97,340,2,Estrategia honesta
0.97,345,2,Estrategia honesta
0.97,350,2,Estrategia honesta
0.97,355,2,Estrategia honesta
0.97,360,2,Estrategia honesta
0.97,365,2,Estrategia honesta
0.97,370,2,Estrategia honesta
0.97,375,2,Estrategia honesta
0.97,380,2,Estrategia honesta
0.97,385,2,Estrategia honesta
0.97,390,2,Estrategia honesta
0.97,395,2,Estrategia honesta
0.97,400,2,Estrategia honesta
0.97,405,2,Estrategia honesta
0.97,410,2,Estrategia honesta
0.97,415,2,Estrategia honesta
0.97,420,2,Estrategia honesta
0.97,425,2,Estrategia honesta
0.97,430,2,Estrategia honesta
0.97,435,2,Estrategia honesta
0.97,440,2,Estrategia honesta
0.97,445,2,Estrategia honesta
0.97,450,2,Estrategia honesta
0.97,455,2,Estrategia honesta
0.97,460,2,Estrategia honesta
0.97,465,2,Estrategia honesta
0.97,470,2,Estrategia honesta
0.97,475,2,Estrategia honesta
0.97,480,2,Estrategia honesta
0.97,485,2,Estrategia honesta
0.97,490,2,Estrategia honesta
0.97,495,2,Estrategia honesta
0.97,500,2,Estrategia honesta
0.98,0,0,Corrupción sostenible
0.98,5,0,Corrupción sostenible
0.98,10,0,Corrupción sostenible
0.98,15,0,Corrupción sostenible
0.98,20,0,Corrupción sostenible
0.98,25,1,Empresa soborna / Funcionario rechaza
0.98,30,1,Empresa soborna / Funcionario rechaza
0.98,35,1,Empresa soborna / Funcionario rechaza
0.98,40,1,Empresa soborna / Funcionario rechaza
0.98,45,2,Estrategia honesta
0.98,50,2,Estrategia honesta
0.98,55,2,Estrategia honesta
0.98,60,2,Estrategia honesta
0.98,65,2,Estrategia honesta
0.98,70,2,Estrategia honesta
0.98,75,2,Estrategia honesta
0.98,80,2,Estrategia honesta
0.98,85,2,Estrategia honesta
0.98,90,2,Estrategia honesta
0.98,95,2,Estrategia honesta
0.98,100,2,Estrategia honesta
0.98,105,2,Estrategia honesta
0.98,110,2,Estrategia honesta
0.98,115,2,Estrategia honesta
0.98,120,2,Estrategia honesta
0.98,125,2,Estrategia honesta
0.98,130,2,Estrategia honesta
0.98,135,2,Estrategia honesta
0.98,140,2,Estrategia honesta
0.98,145,2,Estrategia honesta
0.98,150,2,Estrategia honesta
0.98,155,2,Estrategia honesta
0.98,160,2,Estrategia honesta
0.98,165,2,Estrategia honesta
0.98,170,2,Estrategia honesta
0.98,175,2,Estrategia honesta
0.98,180,2,Estrategia honesta
0.98,185,2,Estrategia honesta
0.98,190,2,Estrategia honesta
0.98,195,2,Estrategia honesta
0.98,200,2,Estrategia honesta
0.98,205,2,Estrategia honesta
0.98,210,2,Estrategia honesta
0.98,215,2,Estrategia honesta
0.98,220,2,Estrategia honesta
0.98,225,2,Estrategia honesta
0.98,230,2,Estrategia honesta
0.98,235,2,Estrategia honesta
0.98,240,2,Estrategia honesta
0.98,245,2,Estrategia honesta
0.98,250,2,Estrategia honesta
0.98,255,2,Estrategia honesta
0.98,260,2,Estrategia honesta
0.98,265,2,Estrategia honesta
0.98,270,2,Estrategia honesta
0.98,275,2,Estrategia honesta
0.98,280,2,Estrategia honesta
0.98,285,2,Estrategia honesta
0.98,290,2,Estrategia honesta
0.98,295,2,Estrategia honesta
0.98,300,2,Estrategia honesta
0.98,305,2,Estrategia honesta
0.98,310,2,Estrategia honesta
0.98,315,2,Estrategia honesta
0.98,320,2,Estrategia honesta
0.98,325,2,Estrategia honesta
0.98,330,2,Estrategia honesta
0.98,335,2,Estrategia honesta
0.98,340,2,Estrategia honesta
0.98,345,2,Estrategia honesta
0.98,350,2,Estrategia honesta
0.98,355,2,Estrategia honesta
0.98,360,2,Estrategia honesta
0.98,365,2,Estrategia honesta
0.98,370,2,Estrategia honesta
0.98,375,2,Estrategia honesta
0.98,380,2,Estrategia honesta
0.98,385,2,Estrategia honesta
0.98,390,2,Estrategia honesta
0.98,395,2,Estrategia honesta
0.98,400,2,Estrategia honesta
0.98,405,2,Estrategia honesta
0.98,410,2,Estrategia honesta
0.98,415,2,Estrategia honesta
0.98,420,2,Estrategia honesta
0.98,425,2,Estrategia honesta
0.98,430,2,Estrategia honesta
0.98,435,2,Estrategia honesta
0.98,440,2,Estrategia honesta
0.98,445,2,Estrategia honesta
0.98,450,2,Estrategia honesta
0.98,455,2,Estrategia honesta
0.98,460,2,Estrategia honesta
0.98,465,2,Estrategia honesta
0.98,470,2,Estrategia honesta
0.98,475,2,Estrategia honesta
0.98,480,2,Estrategia honesta
0.98,485,2,Estrategia honesta
0.98,490,2,Estrategia honesta
0.98,495,2,Estrategia honesta
0.98,500,2,Estrategia honesta
0.99,0,0,Corrupción sostenible
0.99,5,0,Corrupción sostenible
0.99,10,0,Corrupción sostenible
0.99,15,0,Corrupción sostenible
0.99,20,0,Corrupción sostenible
0.99,25,1,Empresa soborna / Funcionario rechaza
0.99,30,1,Empresa soborna / Funcionario rechaza
0.99,35,1,Empresa soborna / Funcionario rechaza
0.99,40,1,Empresa soborna / Funcionario rechaza
0.99,45,2,Estrategia honesta
0.99,50,2,Estrategia honesta
0.99,55,2,Estrategia honesta
0.99,60,2,Estrategia honesta
0.99,65,2,Estrategia honesta
0.99,70,2,Estrategia honesta
0.99,75,2,Estrategia honesta
0.99,80,2,Estrategia honesta
0.99,85,2,Estrategia honesta
0.99,90,2,Estrategia honesta
0.99,95,2,Estrategia honesta
0.99,100,2,Estrategia honesta
0.99,105,2,Estrategia honesta
0.99,110,2,Estrategia honesta
0.99,115,2,Estrategia honesta
0.99,120,2,Estrategia honesta
0.99,125,2,Estrategia honesta
0.99,130,2,Estrategia honesta
0.99,135,2,Estrategia honesta
0.99,140,2,Estrategia honesta
0.99,145,2,Estrategia honesta
0.99,150,2,Estrategia honesta
0.99,155,2,Estrategia honesta
0.99,160,2,Estrategia honesta
0.99,165,2,Estrategia honesta
0.99,170,2,Estrategia honesta
0.99,175,2,Estrategia honesta
0.99,180,2,Estrategia honesta
0.99,185,2,Estrategia honesta
0.99,190,2,Estrategia honesta
0.99,195,2,Estrategia honesta
0.99,200,2,Estrategia honesta
0.99,205,2,Estrategia honesta
0.99,210,2,Estrategia honesta
0.99,215,2,Estrategia honesta
0.99,220,2,Estrategia honesta
0.99,225,2,Estrategia honesta
0.99,230,2,Estrategia honesta
0.99,235,2,Estrategia honesta
0.99,240,2,Estrategia honesta
0.99,245,2,Estrategia honesta
0.99,250,2,Estrategia honesta
0.99,255,2,Estrategia honesta
0.99,260,2,Estrategia honesta
0.99,265,2,Estrategia honesta
0.99,270,2,Estrategia honesta
0.99,275,2,Estrategia honesta
0.99,280,2,Estrategia honesta
0.99,285,2,Estrategia honesta
0.99,290,2,Estrategia honesta
0.99,295,2,Estrategia honesta
0.99,300,2,Estrategia honesta
0.99,305,2,Estrategia honesta
0.99,310,2,Estrategia honesta
0.99,315,2,Estrategia honesta
0.99,320,2,Estrategia honesta
0.99,325,2,Estrategia honesta
0.99,330,2,Estrategia honesta
0.99,335,2,Estrategia honesta
0.99,340,2,Estrategia honesta
0.99,345,2,Estrategia honesta
0.99,350,2,Estrategia honesta
0.99,355,2,Estrategia honesta
0.99,360,2,Estrategia honesta
0.99,365,2,Estrategia honesta
0.99,370,2,Estrategia honesta
0.99,375,2,Estrategia honesta
0.99,380,2,Estrategia honesta
0.99,385,2,Estrategia honesta
0.99,390,2,Estrategia honesta
0.99,395,2,Estrategia honesta
0.99,400,2,Estrategia honesta
0.99,405,2,Estrategia honesta
0.99,410,2,Estrategia honesta
0.99,415,2,Estrategia honesta
0.99,420,2,Estrategia honesta
0.99,425,2,Estrategia honesta
0.99,430,2,Estrategia honesta
0.99,435,2,Estrategia honesta
0.99,440,2,Estrategia honesta
0.99,445,2,Estrategia honesta
0.99,450,2,Estrategia honesta
0.99,455,2,Estrategia honesta
0.99,460,2,Estrategia honesta
0.99,465,2,Estrategia honesta
0.99,470,2,Estrategia honesta
0.99,475,2,Estrategia honesta
0.99,480,2,Estrategia honesta
0.99,485,2,Estrategia honesta
0.99,490,2,Estrategia honesta
0.99,495,2,Estrategia honesta
0.99,500,2,Estrategia honesta
1.0,0,0,Corrupción sostenible
1.0,5,0,Corrupción sostenible
1.0,10,0,Corrupción sostenible
1.0,15,0,Corrupción sostenible
1.0,20,1,Empresa soborna / Funcionario rechaza
1.0,25,1,Empresa soborna / Funcionario rechaza
1.0,30,1,Empresa soborna / Funcionario rechaza
1.0,35,1,Empresa soborna / Funcionario rechaza
1.0,40,2,Estrategia honesta
1.0,45,2,Estrategia honesta
1.0,50,2,Estrategia honesta
1.0,55,2,Estrategia honesta
1.0,60,2,Estrategia honesta
1.0,65,2,Estrategia honesta
1.0,70,2,Estrategia honesta
1.0,75,2,Estrategia honesta
1.0,80,2,Estrategia honesta
1.0,85,2,Estrategia honesta
1.0,90,2,Estrategia honesta
1.0,95,2,Estrategia honesta
1.0,100,2,Estrategia honesta
1.0,105,2,Estrategia honesta
1.0,110,2,Estrategia honesta
1.0,115,2,Estrategia honesta
1.0,120,2,Estrategia honesta
1.0,125,2,Estrategia honesta
1.0,130,2,Estrategia honesta
1.0,135,2,Estrategia honesta
1.0,140,2,Estrategia honesta
1.0,145,2,Estrategia honesta
1.0,150,2,Estrategia honesta
1.0,155,2,Estrategia honesta
1.0,160,2,Estrategia honesta
1.0,165,2,Estrategia honesta
1.0,170,2,Estrategia honesta
1.0,175,2,Estrategia honesta
1.0,180,2,Estrategia honesta
1.0,185,2,Estrategia honesta
1.0,190,2,Estrategia honesta
1.0,195,2,Estrategia honesta
